,Localitate,Alimentara,Textila,Lemnului,ChimicaFarmaceutica,Metalurgica,ConstructiiMasini,CalculatoareElectronica,Mobila,Energetica,Siruta,Judet,Populatie
1071,Crizbav,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42456,bv,2790
1072,Oras Sebis,1292525.0,30486148.0,14319933.0,0.0,0.0,0.0,0.0,35758719.0,0.0,9690,ar,6445
1073,Poienesti,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,165336,vs,2935
1074,Cerasu,0.0,0.0,485660.0,0.0,0.0,0.0,0.0,0.0,0.0,132574,ph,4645
1075,Stroesti,220927.0,0.0,226714.0,0.0,0.0,0.0,0.0,0.0,0.0,173533,vl,2761
1076,Sambata De Sus,260835.0,0.0,1023136.0,0.0,0.0,0.0,0.0,29846.0,0.0,42464,bv,1527
1077,Cristolt,64902.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140770,sj,1254
1078,Valea Seaca,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26083,bc,4339
1079,Valea Seaca,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99968,is,6176
1080,Valea Seaca,58953.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26083,bc,4339
1081,Valea Seaca,58953.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99968,is,6176
1082,Oras Baile Tusnad,81183.0,0.0,43767.0,0.0,0.0,0.0,0.0,0.0,0.0,83428,hr,1684
1083,Rebrisoara,3483738.0,360611.0,1450826.0,0.0,0.0,0.0,0.0,0.0,0.0,34280,bn,4968
1084,Holbav,0.0,0.0,490640.0,0.0,0.0,0.0,0.0,0.0,0.0,42472,bv,1428
1085,Panticeu,275360.0,0.0,159335.0,0.0,0.0,0.0,0.0,0.0,0.0,58856,cj,1733
1086,Granicesti,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148970,sv,5643
1087,Totesti,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91624,hd,1906
1088,Dragus,5470570.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42480,bv,1102
1089,Oras Dragomiresti,761451.0,0.0,447739.0,0.0,0.0,0.0,0.0,0.0,0.0,108017,mm,3262
1090,Poienarii De Arges,0.0,0.0,2164701.0,0.0,0.0,0.0,0.0,0.0,0.0,17913,ag,999
1091,Stefan Cel Mare,1076761.0,0.0,40446.0,0.0,0.0,0.0,0.0,0.0,0.0,19114,ag,2365
1092,Stefan Cel Mare,1076761.0,0.0,40446.0,0.0,0.0,0.0,0.0,0.0,0.0,20670,bc,5257
1093,Stefan Cel Mare,1076761.0,0.0,40446.0,0.0,0.0,0.0,0.0,0.0,0.0,94562,cl,3289
1094,Stefan Cel Mare,1076761.0,0.0,40446.0,0.0,0.0,0.0,0.0,0.0,0.0,124411,nt,3127
1095,Stefan Cel Mare,1076761.0,0.0,40446.0,0.0,0.0,0.0,0.0,0.0,0.0,129282,ot,1770
1096,Stefan Cel Mare,1076761.0,0.0,40446.0,0.0,0.0,0.0,0.0,0.0,0.0,166057,vs,3505
1097,Stefan Cel Mare,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19114,ag,2365
1098,Stefan Cel Mare,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20670,bc,5257
1099,Stefan Cel Mare,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94562,cl,3289
1100,Stefan Cel Mare,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124411,nt,3127
1101,Stefan Cel Mare,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129282,ot,1770
1102,Stefan Cel Mare,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166057,vs,3505
1103,Stefan Cel Mare,12708252.0,0.0,2125393.0,0.0,0.0,0.0,0.0,0.0,0.0,19114,ag,2365
1104,Stefan Cel Mare,12708252.0,0.0,2125393.0,0.0,0.0,0.0,0.0,0.0,0.0,20670,bc,5257
1105,Stefan Cel Mare,12708252.0,0.0,2125393.0,0.0,0.0,0.0,0.0,0.0,0.0,94562,cl,3289
1106,Stefan Cel Mare,12708252.0,0.0,2125393.0,0.0,0.0,0.0,0.0,0.0,0.0,124411,nt,3127
1107,Stefan Cel Mare,12708252.0,0.0,2125393.0,0.0,0.0,0.0,0.0,0.0,0.0,129282,ot,1770
1108,Stefan Cel Mare,12708252.0,0.0,2125393.0,0.0,0.0,0.0,0.0,0.0,0.0,166057,vs,3505
1109,Stefan Cel Mare,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19114,ag,2365
1110,Stefan Cel Mare,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20670,bc,5257
1111,Stefan Cel Mare,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94562,cl,3289
1112,Stefan Cel Mare,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124411,nt,3127
1113,Stefan Cel Mare,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129282,ot,1770
1114,Stefan Cel Mare,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166057,vs,3505
1115,Stefan Cel Mare,90448.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19114,ag,2365
1116,Stefan Cel Mare,90448.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20670,bc,5257
1117,Stefan Cel Mare,90448.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94562,cl,3289
1118,Stefan Cel Mare,90448.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124411,nt,3127
1119,Stefan Cel Mare,90448.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129282,ot,1770
1120,Stefan Cel Mare,90448.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166057,vs,3505
1121,Stefan Cel Mare,0.0,0.0,2696304.0,0.0,0.0,0.0,0.0,0.0,0.0,19114,ag,2365
1122,Stefan Cel Mare,0.0,0.0,2696304.0,0.0,0.0,0.0,0.0,0.0,0.0,20670,bc,5257
1123,Stefan Cel Mare,0.0,0.0,2696304.0,0.0,0.0,0.0,0.0,0.0,0.0,94562,cl,3289
1124,Stefan Cel Mare,0.0,0.0,2696304.0,0.0,0.0,0.0,0.0,0.0,0.0,124411,nt,3127
1125,Stefan Cel Mare,0.0,0.0,2696304.0,0.0,0.0,0.0,0.0,0.0,0.0,129282,ot,1770
1126,Stefan Cel Mare,0.0,0.0,2696304.0,0.0,0.0,0.0,0.0,0.0,0.0,166057,vs,3505
1127,Munteni,60854.0,0.0,0.0,0.0,0.0,321564.0,0.0,328937.0,0.0,75258,gl,7787
1128,Cozma,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116224,ms,537
1129,Augustin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42498,bv,2023
1130,Dumbravita,1467218.0,0.0,783097.0,19000.0,164150326.0,0.0,0.0,0.0,0.0,40928,bv,5200
1131,Dumbravita,1467218.0,0.0,783097.0,19000.0,164150326.0,0.0,0.0,0.0,0.0,108035,mm,4331
1132,Dumbravita,1467218.0,0.0,783097.0,19000.0,164150326.0,0.0,0.0,0.0,0.0,155261,tm,8383
1133,Dumbravita,32834444.0,34073057.0,218801.0,0.0,0.0,4230215.0,2382444.0,93435800.0,1766609.0,40928,bv,5200
1134,Dumbravita,32834444.0,34073057.0,218801.0,0.0,0.0,4230215.0,2382444.0,93435800.0,1766609.0,108035,mm,4331
1135,Dumbravita,32834444.0,34073057.0,218801.0,0.0,0.0,4230215.0,2382444.0,93435800.0,1766609.0,155261,tm,8383
1136,Dumbravita,1171875.0,0.0,24370.0,0.0,0.0,0.0,0.0,1129.0,0.0,40928,bv,5200
1137,Dumbravita,1171875.0,0.0,24370.0,0.0,0.0,0.0,0.0,1129.0,0.0,108035,mm,4331
1138,Dumbravita,1171875.0,0.0,24370.0,0.0,0.0,0.0,0.0,1129.0,0.0,155261,tm,8383
1139,Vultureni,2050.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26118,bc,2101
1140,Vultureni,2050.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60099,cj,1367
1141,Vultureni,0.0,0.0,0.0,12725.0,0.0,0.0,0.0,21140.0,0.0,26118,bc,2101
1142,Vultureni,0.0,0.0,0.0,12725.0,0.0,0.0,0.0,21140.0,0.0,60099,cj,1367
1143,Oras Balan,12428041.0,0.0,2142418.0,0.0,0.0,0.0,0.0,71892.0,0.0,83464,hr,7931
1144,Ghizela,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157193,tm,1179
1145,Almas,988182.0,133110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9743,ar,2625
1146,Criseni,14469454.0,0.0,5154602.0,0.0,695642.0,759257.0,0.0,13191692.0,0.0,140823,sj,3053
1147,Rodna,515534.0,0.0,15410065.0,0.0,0.0,0.0,0.0,791746.0,0.0,34333,bn,6449
1148,Sutesti,0.0,0.0,0.0,2468788.0,0.0,0.0,0.0,0.0,0.0,44140,br,4681
1149,Sutesti,0.0,0.0,0.0,2468788.0,0.0,0.0,0.0,0.0,0.0,173597,vl,2171
1150,Sutesti,69341.0,0.0,135095.0,0.0,0.0,0.0,0.0,0.0,0.0,44140,br,4681
1151,Sutesti,69341.0,0.0,135095.0,0.0,0.0,0.0,0.0,0.0,0.0,173597,vl,2171
1152,Oras Borsec,564933580.0,0.0,2474222.0,0.0,0.0,0.0,0.0,0.0,0.0,83491,hr,2772
1153,Petrestii De Jos,1463821.0,0.0,73867.0,0.0,0.0,0.0,0.0,108836.0,0.0,58918,cj,1541
1154,Tiganasi,0.0,0.0,0.0,0.0,0.0,0.0,280916.0,0.0,0.0,99879,is,4809
1155,Chiojdeanca,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132645,ph,1591
1156,Turdas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91688,hd,2098
1157,Pogana,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,165416,vs,3339
1158,Poienarii De Muscel,0.0,0.0,602.0,0.0,0.0,0.0,0.0,151593.0,0.0,17968,ag,3411
1159,Costestii Din Vale,0.0,62334.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67121,db,3545
1160,Romuli,128415.0,0.0,18166683.0,0.0,0.0,0.0,0.0,0.0,0.0,34360,bn,1798
1161,Horodniceni,6776846.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,149049,sv,3686
1162,Giarmata,1631938.0,36364.0,5179040.0,0.0,0.0,991760.0,98391.0,122391.0,0.0,157246,tm,7222
1163,Craciunesti,0.0,0.0,0.0,0.0,0.0,0.0,0.0,222532.0,0.0,116288,ms,4355
1164,Oras Cristuru Secuiesc,19817764.0,12307496.0,13120601.0,0.0,6539778.0,0.0,0.0,20229702.0,416512.0,83525,hr,10801
1165,Apateu,1516455.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9798,ar,3431
1166,Cuzaplac,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140869,sj,1713
1167,Oras Beresti,78890.0,0.0,0.0,0.0,0.0,0.0,0.0,361426.0,0.0,75338,gl,3404
1168,Farcasa,396284.0,0.0,366243.0,0.0,0.0,0.0,0.0,8599536.0,0.0,108106,mm,3920
1169,Farcasa,396284.0,0.0,366243.0,0.0,0.0,0.0,0.0,8599536.0,0.0,122551,nt,3220
1170,Farcasa,0.0,0.0,7079946.0,0.0,0.0,0.0,0.0,0.0,6200.0,108106,mm,3920
1171,Farcasa,0.0,0.0,7079946.0,0.0,0.0,0.0,0.0,0.0,6200.0,122551,nt,3220
1172,Ciorani,147234.0,202237.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132681,ph,6751
1173,Tarcau,0.0,0.0,96371663.0,0.0,0.0,0.0,0.0,0.0,18966.0,124493,nt,3493
1174,General Berthelot,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91731,hd,918
1175,Tutora,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99922,is,2153
1176,Giera,269770.0,0.0,62241.0,0.0,0.0,0.0,0.0,0.0,0.0,157273,tm,1459
1177,Puiesti,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48842,bz,3888
1178,Puiesti,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,165470,vs,4966
1179,Puiesti,406848.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48842,bz,3888
1180,Puiesti,406848.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,165470,vs,4966
1181,Salva,0.0,129569.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34397,bn,2831
1182,Beresti-Meria,0.0,49472.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75356,gl,3846
1183,Crangurile,0.0,0.0,28762819.0,0.0,0.0,0.0,0.0,0.0,0.0,67167,db,3445
1184,Municipiul Resita,247476993.0,67340911.0,36443713.0,674645.0,553348831.0,19705852.0,439857.0,2426236.0,38512657.0,50790,cs,88613
1185,Archis,2763.0,0.0,9000.0,0.0,0.0,0.0,0.0,72540.0,0.0,9832,ar,1545
1186,Municipiul Gheorgheni,51999596.0,11443581.0,41734494.0,0.0,2624827.0,3403436.0,11026.0,41436188.0,7427909.0,83561,hr,20031
1187,Poiana Lacului,7352017.0,292820.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18028,ag,6515
1188,Ploscos,141169.0,18150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58990,cj,690
1189,Cocorastii Mislii,20554.0,0.0,3754565.0,0.0,0.0,0.0,0.0,0.0,0.0,132716,ph,3379
1190,Horodnic De Jos,69915229.0,0.0,0.0,0.0,0.0,0.0,0.0,21099.0,0.0,149101,sv,2458
1191,Sirineasa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,173686,vl,2360
1192,Craiesti,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116340,ms,907
1193,Silivasu De Campie,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34422,bn,1015
1194,Giulesti,1431988.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108151,mm,3212
1195,Giulvaz,8646526.0,0.0,0.0,0.0,0.0,0.0,0.0,35163.0,0.0,157317,tm,3217
1196,Iacobeni,17462.0,0.0,2547669.0,0.0,0.0,0.0,0.0,0.0,0.0,144651,sb,3351
1197,Iacobeni,17462.0,0.0,2547669.0,0.0,0.0,0.0,0.0,0.0,0.0,149138,sv,2153
1198,Iacobeni,0.0,0.0,16102.0,0.0,0.0,0.0,0.0,0.0,0.0,144651,sb,3351
1199,Iacobeni,0.0,0.0,16102.0,0.0,0.0,0.0,0.0,0.0,0.0,149138,sv,2153
1200,Vata De Jos,238663.0,0.0,15234777.0,0.0,0.0,0.0,0.0,0.0,0.0,91795,hd,3626
1201,Tasca,0.0,0.0,401426.0,0.0,0.0,0.0,0.0,0.0,0.0,124563,nt,2622
1202,Colceag,0.0,0.0,130933.0,0.0,0.0,0.0,0.0,1701284.0,0.0,132752,ph,4785
1203,Dobrin,89346.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140958,sj,1677
1204,Bata,0.0,1277451.0,817086.0,0.0,0.0,0.0,0.0,0.0,0.0,9887,ar,1059
1205,Oras Cugir,319083452.0,2061396.0,11295168.0,0.0,0.0,281731049.0,11318.0,12984631.0,9074846.0,1696,ab,26768
1206,Poieni,166650.0,0.0,2293910.0,0.0,0.0,0.0,0.0,0.0,0.0,59041,cj,5052
1207,Victoria,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44435,br,3715
1208,Victoria,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100004,is,4534
1209,Victoria,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44435,br,3715
1210,Victoria,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100004,is,4534
1211,Cucerdea,2449491.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116395,ms,1414
1212,Sanmihaiu De Campie,12454.0,0.0,47993.0,0.0,0.0,0.0,0.0,0.0,0.0,34477,bn,1420
1213,Ieud,275179.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108204,mm,4396
1214,Jamu Mare,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157362,tm,3082
1215,Zemes,1077003.0,218850.0,0.0,0.0,0.0,46020.0,0.0,0.0,0.0,26289,bc,4927
1216,Municipiul Toplita,3846828.0,32297445.0,24618713.0,0.0,0.0,0.0,0.0,1320180.0,0.0,83632,hr,16042
1217,Stefanesti,3707894.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,173748,vl,3266
1218,Municipiul Braila,210713306.0,205342956.0,22237647.0,106525000.0,17442942.0,431147196.0,434494.0,27842868.0,37460058.0,42682,br,210699
1219,Izvoarele Sucevei,0.0,0.0,2655430.0,0.0,0.0,0.0,0.0,0.0,0.0,149183,sv,2235
1220,Lapus,0.0,898459.0,15996.0,0.0,0.0,0.0,0.0,0.0,0.0,108222,mm,3704
1221,Cornu,830775.0,4679160.0,1714.0,37443103.0,5596644.0,42335693.0,0.0,0.0,0.0,132805,ph,4288
1222,Oras Anina,1059415.0,140038.0,5471632.0,0.0,0.0,0.0,0.0,0.0,0.0,50889,cs,9343
1223,Tazlau,0.0,0.0,560489.0,0.0,0.0,0.0,0.0,0.0,0.0,124616,nt,2812
1224,Beliu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9930,ar,3025
1225,Sarata,2412956.0,9804440.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26320,bc,2225
1226,Oras Targu Bujor,1363508.0,0.0,0.0,0.0,0.0,0.0,0.0,1790172.0,0.0,75472,gl,7395
1227,Leordina,0.0,0.0,5487352.0,0.0,0.0,0.0,0.0,0.0,0.0,108240,mm,2435
1228,Chiscani,3562447.0,0.0,51981.0,0.0,17829133.0,295841.0,0.0,808416.0,0.0,42708,br,5793
1229,Cuci,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116439,ms,1983
1230,Tamaseni,6204407.0,0.0,324730.0,0.0,0.0,0.0,0.0,0.0,0.0,124634,nt,9928
1231,Dobra,8578.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67292,db,3632
1232,Dobra,8578.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89428,hd,3356
1233,Dobra,0.0,0.0,705664.0,0.0,0.0,0.0,0.0,30205.0,0.0,67292,db,3632
1234,Dobra,0.0,0.0,705664.0,0.0,0.0,0.0,0.0,30205.0,0.0,89428,hd,3356
1235,Dragu,10129.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141027,sj,1354
1236,Susani,302556.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,173793,vl,3222
1237,Oras Liteni,1019485.0,0.0,1912377.0,0.0,0.0,0.0,0.0,0.0,0.0,149227,sv,10359
1238,Pungesti,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,165611,vs,3374
1239,Gioseni,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26346,bc,4203
1240,Oras Baile Herculane,0.0,0.0,3968103.0,0.0,0.0,0.0,0.0,0.0,0.0,50923,cs,5167
1241,Cosminele,0.0,0.0,1583403.0,0.0,0.0,0.0,0.0,0.0,0.0,132841,ph,1025
1242,Miresu Mare,0.0,89497.0,3374426.0,0.0,0.0,0.0,0.0,0.0,771377.0,108268,mm,4813
1243,Odobesti,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26353,bc,2459
1244,Odobesti,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68342,db,5108
1245,Odobesti,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26353,bc,2459
1246,Odobesti,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68342,db,5108
1247,Jebel,245151.0,2790073.0,0.0,0.0,0.0,0.0,0.0,546931.0,0.0,157424,tm,3595
1248,Spermezeu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34547,bn,3775
1249,Timisesti,98983.0,0.0,0.0,11632.0,0.0,0.0,0.0,0.0,0.0,124661,nt,4104
1250,Prajesti,0.0,224319.0,2782553.0,0.0,0.0,0.0,0.0,25310.0,0.0,26361,bc,2335
1251,Recea-Cristur,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59130,cj,1380
1252,Barcea,99697.0,0.0,0.0,0.0,0.0,0.0,110524.0,0.0,0.0,75515,gl,6462
1253,Dragodana,989236.0,976721.0,62876.0,0.0,0.0,0.0,0.0,12931.0,0.0,67327,db,6703
1254,Oras Faurei,119276.0,54259.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42753,br,4076
1255,Oras Ocna Mures,11307713.0,59152.0,125253.0,0.0,0.0,0.0,0.0,0.0,0.0,1794,ab,14641
1256,Lenauheim,0.0,0.0,132503.0,0.0,0.0,0.0,0.0,0.0,0.0,157451,tm,6382
1257,Itesti,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3600.0,0.0,26379,bc,1499
1258,Danes,4567597.0,21521.0,67513.0,0.0,0.0,0.0,0.0,0.0,0.0,116493,ms,5706
1259,Surdila-Greci,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42771,br,1519
1260,Birchis,48691.0,0.0,1134293.0,0.0,0.0,0.0,0.0,0.0,0.0,10006,ar,1889
1261,Balabanesti,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75542,gl,2064
1262,Oras Bocsa,53743441.0,8070689.0,6304586.0,0.0,0.0,804947.0,7308992.0,5502477.0,0.0,50969,cs,19160
1263,Fildu De Jos,0.0,0.0,79427.0,0.0,0.0,0.0,0.0,0.0,0.0,141081,sj,1372
1264,Tetoiu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,173855,vl,2464
1265,Valisoara,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91937,hd,1210
1266,Drajna,0.0,0.0,21817044.0,0.0,0.0,823832.0,0.0,0.0,0.0,132896,ph,5416
1267,Oras Vlahita,2296381.0,0.0,4564478.0,0.0,656597.0,0.0,0.0,0.0,0.0,83749,hr,7649
1268,Marginea,845394.0,1686.0,22444979.0,0.0,107403.0,0.0,0.0,504873.0,0.0,149290,sv,11061
1269,Ocna De Fier,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50987,cs,724
1270,Vladeni,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39738,bt,4984
1271,Vladeni,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94795,il,2176
1272,Vladeni,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100148,is,4432
1273,Vladeni,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,179711,db,2891
1274,Vladeni,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39738,bt,4984
1275,Vladeni,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94795,il,2176
1276,Vladeni,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100148,is,4432
1277,Vladeni,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,179711,db,2891
1278,Vladeni,274718.0,0.0,0.0,0.0,0.0,0.0,0.0,197546.0,0.0,39738,bt,4984
1279,Vladeni,274718.0,0.0,0.0,0.0,0.0,0.0,0.0,197546.0,0.0,94795,il,2176
1280,Vladeni,274718.0,0.0,0.0,0.0,0.0,0.0,0.0,197546.0,0.0,100148,is,4432
1281,Vladeni,274718.0,0.0,0.0,0.0,0.0,0.0,0.0,197546.0,0.0,179711,db,2891
1282,Vladeni,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29603.0,0.0,39738,bt,4984
1283,Vladeni,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29603.0,0.0,94795,il,2176
1284,Vladeni,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29603.0,0.0,100148,is,4432
1285,Vladeni,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29603.0,0.0,179711,db,2891
1286,Sant,0.0,0.0,13006400.0,0.0,0.0,0.0,0.0,0.0,0.0,34618,bn,3509
1287,Liebling,31569680.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157497,tm,4075
1288,Moisei,1246037.0,0.0,27032268.0,0.0,0.0,0.0,0.0,0.0,0.0,108348,mm,9295
1289,Deda,0.0,340530.0,6916520.0,0.0,0.0,0.0,0.0,0.0,0.0,116545,ms,4348
1290,Priboieni,0.0,0.0,254967.0,0.0,0.0,0.0,0.0,0.0,0.0,18242,ag,3532
1291,Municipiul Caransebes,14002530.0,91454.0,5340849.0,172304.0,91512.0,222298524.0,0.0,11707396.0,348167.0,51010,cs,30527
1292,Barsa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10051,ar,1834
1293,Malini,2197812.0,0.0,17318644.0,0.0,0.0,0.0,0.0,6421987.0,0.0,149316,sv,7842
1294,Baraganul,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42824,br,3194
1295,Atid,702604.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83785,hr,3075
1296,Galgau,1783223.0,0.0,135444.0,0.0,0.0,0.0,0.0,0.0,0.0,141134,sj,2426
1297,Dragomiresti,0.0,0.0,487801.0,0.0,0.0,0.0,0.0,0.0,0.0,67407,db,8785
1298,Dragomiresti,0.0,0.0,487801.0,0.0,0.0,0.0,0.0,0.0,0.0,122392,nt,2246
1299,Dragomiresti,0.0,0.0,487801.0,0.0,0.0,0.0,0.0,0.0,0.0,163486,vs,5161
1300,Dragomiresti,0.0,45517.0,1956396.0,0.0,0.0,0.0,0.0,0.0,0.0,67407,db,8785
1301,Dragomiresti,0.0,45517.0,1956396.0,0.0,0.0,0.0,0.0,0.0,0.0,122392,nt,2246
1302,Dragomiresti,0.0,45517.0,1956396.0,0.0,0.0,0.0,0.0,0.0,0.0,163486,vs,5161
1303,Dragomiresti,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67407,db,8785
1304,Dragomiresti,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122392,nt,2246
1305,Dragomiresti,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,163486,vs,5161
1306,Vetel,0.0,1983081.0,0.0,3325257.0,0.0,0.0,1036970.0,109582918.0,0.0,91982,hd,2849
1307,Oarta De Jos,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108366,mm,1183
1308,Tupilati,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124750,nt,2195
1309,Municipiul Sebes,76507499.0,83487298.0,3498759673.0,113057.0,0.0,33995799.0,0.0,87882090.0,3243998.0,1874,ab,32552
1310,Sieu,0.0,0.0,126440.0,0.0,0.0,0.0,0.0,0.0,0.0,34645,bn,2994
1311,Sieu,0.0,0.0,126440.0,0.0,0.0,0.0,0.0,0.0,0.0,179613,mm,2370
